Bottom-up,71,26,17629195603524593592,4749
Memoization,71,27,10935248598831437704,11384
Bottom-up,71,27,10935248598831437704,8521
Memoization,71,28,9278214623716737128,8102
Bottom-up,71,28,9278214623716737128,5308
Memoization,71,29,13121258094693453272,12222
Bottom-up,71,29,13121258094693453272,8451
Memoization,71,30,3612366073603193288,12083
Bottom-up,71,30,3612366073603193288,9149
Memoization,71,31,16083714400587496952,6216
Bottom-up,71,31,16083714400587496952,5727
Memoization,71,32,10881270963879595382,13479
Bottom-up,71,32,10881270963879595382,9638
Memoization,71,33,2797823462561584570,7194
Bottom-up,71,33,2797823462561584570,5308
Memoization,71,34,6382286941752868334,6704
Bottom-up,71,34,6382286941752868334,5727
Memoization,71,35,18342085327613321826,7124
Bottom-up,71,35,18342085327613321826,5657
Memoization,71,36,18342085327613321826,12781
Bottom-up,71,36,18342085327613321826,10406
Memoization,71,37,6382286941752868334,7194
Bottom-up,71,37,6382286941752868334,6216
Memoization,71,38,2797823462561584570,7194
Bottom-up,71,38,2797823462561584570,6076
Memoization,71,39,10881270963879595382,12501
Bottom-up,71,39,10881270963879595382,10965
Memoization,71,40,16083714400587496952,7194
Bottom-up,71,40,16083714400587496952,6215
Memoization,71,41,3612366073603193288,7193
Bottom-up,71,41,3612366073603193288,6216
Memoization,71,42,13121258094693453272,7194
Bottom-up,71,42,13121258094693453272,7054
Memoization,71,43,9278214623716737128,7193
Bottom-up,71,43,9278214623716737128,6216
Memoization,71,44,10935248598831437704,7053
Bottom-up,71,44,10935248598831437704,6705
Memoization,71,46,9964327949818248552,7054
Bottom-up,71,46,9964327949818248552,6775
Memoization,71,45,17629195603524593592,10965
Bottom-up,71,45,17629195603524593592,12361
Memoization,71,47,5300174441392685400,6565
Bottom-up,71,47,5300174441392685400,7124
Memoization,71,48,2650087220696342700,6774
Bottom-up,71,48,2650087220696342700,7054
Memoization,71,49,1243918491347262900,6286
Bottom-up,71,49,1243918491347262900,7193
Memoization,71,50,547324136192795676,11244
Bottom-up,71,50,547324136192795676,14736
Memoization,71,51,225368761961739396,6146
Bottom-up,71,51,225368761961739396,7542
Memoization,71,52,86680293062207460,9638
Bottom-up,71,52,86680293062207460,14248
Memoization,71,53,31074067324187580,5727
Bottom-up,71,53,31074067324187580,7753
Memoization,71,54,10358022441395860,5657
Bottom-up,71,54,10358022441395860,7753
Memoization,71,55,3201570572795084,5657
Bottom-up,71,55,3201570572795084,8241
Memoization,71,56,914734449370024,6286
Bottom-up,71,56,914734449370024,8032
Memoization,71,58,58104729088840,5238
Bottom-up,71,58,58104729088840,8590
Memoization,71,57,240719591939480,9079
Bottom-up,71,57,240719591939480,15225
Memoization,71,59,12802736917880,4749
Bottom-up,71,59,12802736917880,8451
Memoization,71,61,461738052776,4260
Bottom-up,71,61,461738052776,8590
Memoization,71,60,2560547383576,8591
Bottom-up,71,60,2560547383576,15155
Memoization,71,62,74473879480,4260
Bottom-up,71,62,74473879480,8590
Memoization,71,63,10639125640,4260
Bottom-up,71,63,10639125640,8730
Memoization,71,64,1329890705,6565
Bottom-up,71,64,1329890705,16622
Memoization,71,65,143218999,3841
Bottom-up,71,65,143218999,9079
Memoization,71,66,13019909,6146
Bottom-up,71,66,13019909,17041
Memoization,71,67,971635,3353
Bottom-up,71,67,971635,9568
Memoization,71,68,57155,27029
Bottom-up,71,68,57155,9498
Memoization,71,69,2485,3353
Bottom-up,71,69,2485,17250
Memoization,71,70,71,2864
Bottom-up,71,70,71,17460
Memoization,71,71,1,1396
Bottom-up,71,71,1,9498
Memoization,72,2,2556,1886
Bottom-up,72,2,2556,1886
Memoization,72,1,72,3841
Bottom-up,72,1,72,3282
Memoization,72,3,59640,3352
Bottom-up,72,3,59640,2375
Memoization,72,4,1028790,4889
Bottom-up,72,4,1028790,3283
Memoization,72,5,13991544,3283
Bottom-up,72,5,13991544,2444
Memoization,72,7,1473109704,3771
Bottom-up,72,7,1473109704,2444
Memoization,72,6,156238908,5797
Bottom-up,72,6,156238908,3422
Memoization,72,8,11969016345,4260
Bottom-up,72,8,11969016345,2794
Memoization,72,9,85113005120,4260
Bottom-up,72,9,85113005120,2864
Memoization,72,10,536211932256,7683
Bottom-up,72,10,536211932256,4819
Memoization,72,11,3022285436352,4749
Bottom-up,72,11,3022285436352,3772
Memoization,72,12,15363284301456,8591
Bottom-up,72,12,15363284301456,3841
Memoization,72,13,70907466006720,6705
Bottom-up,72,13,70907466006720,3283
Memoization,72,14,298824321028320,5238
Bottom-up,72,14,298824321028320,3283
Memoization,72,15,1155454041309504,5238
Bottom-up,72,15,1155454041309504,3282
Memoization,72,16,4116305022165108,9010
Bottom-up,72,16,4116305022165108,5168
Memoization,72,17,13559593014190944,5308
Bottom-up,72,17,13559593014190944,3701
Memoization,72,18,41432089765583440,5796
Bottom-up,72,18,41432089765583440,3842
Memoization,72,19,117754360386395040,10476
Bottom-up,72,19,117754360386395040,6635
Memoization,72,20,312049055023946856,6565
Bottom-up,72,20,312049055023946856,3841
Memoization,72,22,1791242627540058576,6634
Bottom-up,72,22,1791242627540058576,4330
Memoization,72,21,772692898154535072,11454
Bottom-up,72,21,772692898154535072,7264
Memoization,72,23,3894005712043605600,6705
Bottom-up,72,23,3894005712043605600,4749
Memoization,72,24,7950261662089028100,10895
Bottom-up,72,24,7950261662089028100,7613
Memoization,72,25,15264502391210933952,6635
Bottom-up,72,25,15264502391210933952,4679
Memoization,72,26,9146779479633290528,7263
Bottom-up,72,26,9146779479633290528,5308
Memoization,72,27,10117700128646479680,11943
Bottom-up,72,27,10117700128646479680,8521
Memoization,72,28,1766719148838623216,7543
Bottom-up,72,28,1766719148838623216,5308
Memoization,72,29,3952728644700638784,32476
Bottom-up,72,29,3952728644700638784,8031
Memoization,72,30,16733624168296646560,7263
Bottom-up,72,30,16733624168296646560,5238
Memoization,72,31,1249336400481138624,7054
Bottom-up,72,31,1249336400481138624,5308
Memoization,72,32,8518241290757540718,8032
Bottom-up,72,32,8518241290757540718,5796
Memoization,72,34,9180110404314452904,6774
Bottom-up,72,34,9180110404314452904,6076
Memoization,72,33,13679094426441179952,12921
Bottom-up,72,33,13679094426441179952,10546
Memoization,72,35,6277628195656638544,7054
Bottom-up,72,35,6277628195656638544,5727
Memoization,72,37,6277628195656638544,6984
Bottom-up,72,37,6277628195656638544,5797
Memoization,72,36,18237426581517092036,12990
Bottom-up,72,36,18237426581517092036,11384
Memoization,72,38,9180110404314452904,17670
Bottom-up,72,38,9180110404314452904,11035
Memoization,72,39,13679094426441179952,12642
Bottom-up,72,39,13679094426441179952,6215
Memoization,72,41,1249336400481138624,7054
Bottom-up,72,41,1249336400481138624,6635
Memoization,72,40,8518241290757540718,13410
Bottom-up,72,40,8518241290757540718,11873
Memoization,72,42,16733624168296646560,7124
Bottom-up,72,42,16733624168296646560,6704
Memoization,72,43,3952728644700638784,7054
Bottom-up,72,43,3952728644700638784,6635
Memoization,72,44,1766719148838623216,14806
Bottom-up,72,44,1766719148838623216,12711
Memoization,72,45,10117700128646479680,8241
Bottom-up,72,45,10117700128646479680,7264
Memoization,72,46,9146779479633290528,11943
Bottom-up,72,46,9146779479633290528,11453
Memoization,72,48,7950261662089028100,6565
Bottom-up,72,48,7950261662089028100,7194
Memoization,72,47,15264502391210933952,16762
Bottom-up,72,47,15264502391210933952,13689
Memoization,72,49,3894005712043605600,11873
Bottom-up,72,49,3894005712043605600,13619
Memoization,72,51,772692898154535072,6145
Bottom-up,72,51,772692898154535072,7194
Memoization,72,50,1791242627540058576,11453
Bottom-up,72,50,1791242627540058576,14457
Memoization,72,52,312049055023946856,11105
Bottom-up,72,52,312049055023946856,15016
Memoization,72,53,117754360386395040,10895
Bottom-up,72,53,117754360386395040,14876
Memoization,72,55,13559593014190944,6146
Bottom-up,72,55,13559593014190944,8102
Memoization,72,54,41432089765583440,6146
Bottom-up,72,54,41432089765583440,7962
Memoization,72,56,4116305022165108,9987
Bottom-up,72,56,4116305022165108,15016
Memoization,72,57,1155454041309504,9847
Bottom-up,72,57,1155454041309504,15364
Memoization,72,59,70907466006720,5308
Bottom-up,72,59,70907466006720,8939
Memoization,72,58,298824321028320,9918
Bottom-up,72,58,298824321028320,15993
Memoization,72,60,15363284301456,9009
Bottom-up,72,60,15363284301456,16133
Memoization,72,61,3022285436352,8870
Bottom-up,72,61,3022285436352,15365
Memoization,72,63,85113005120,4330
Bottom-up,72,63,85113005120,9219
Memoization,72,62,536211932256,7194
Bottom-up,72,62,536211932256,16273
Memoization,72,65,1473109704,3772
Bottom-up,72,65,1473109704,9638
Memoization,72,64,11969016345,6635
Bottom-up,72,64,11969016345,16831
Memoization,72,66,156238908,6076
Bottom-up,72,66,156238908,17460
Memoization,72,67,13991544,6635
Bottom-up,72,67,13991544,18438
Memoization,72,68,1028790,4749
Bottom-up,72,68,1028790,18158
Memoization,72,70,2556,1467
Bottom-up,72,70,2556,10057
Memoization,72,69,59640,4819
Bottom-up,72,69,59640,18019
Memoization,72,71,72,2933
Bottom-up,72,71,72,18089
Memoization,72,72,1,2444
Bottom-up,72,72,1,18507
Memoization,73,2,2628,2375
Bottom-up,73,2,2628,1886
Memoization,73,1,73,3352
Bottom-up,73,1,73,1397
Memoization,73,4,1088430,2794
Bottom-up,73,4,1088430,2444
Memoization,73,3,62196,5727
Bottom-up,73,3,62196,2793
Memoization,73,5,15020334,5168
Bottom-up,73,5,15020334,3352
Memoization,73,6,170230452,6146
Bottom-up,73,6,170230452,2794
Memoization,73,7,1629348612,4190
Bottom-up,73,7,1629348612,1886
Memoization,73,8,13442126049,6215
Bottom-up,73,8,13442126049,4330
Memoization,73,9,97082021465,6775
Bottom-up,73,9,97082021465,4261
Memoization,73,10,621324937376,4679
Bottom-up,73,10,621324937376,2863
Memoization,73,11,3558497368608,4680
Bottom-up,73,11,3558497368608,2864
Memoization,73,12,18385569737808,4330
Bottom-up,73,12,18385569737808,2864
Memoization,73,13,86270750308176,4819
Bottom-up,73,13,86270750308176,2863
Memoization,73,14,369731787035040,5168
Bottom-up,73,14,369731787035040,3353
Memoization,73,15,1454278362337824,5308
Bottom-up,73,15,1454278362337824,2933
Memoization,73,16,5271759063474612,5308
Bottom-up,73,16,5271759063474612,3771
Memoization,73,18,54991682779774384,5797
Bottom-up,73,18,54991682779774384,4330
Memoization,73,17,17675898036356052,10127
Bottom-up,73,17,17675898036356052,6215
Memoization,73,19,159186450151978480,10407
Bottom-up,73,19,159186450151978480,5797
Memoization,73,20,429803415410341896,10406
Bottom-up,73,20,429803415410341896,6775
Memoization,73,21,1084741953178481928,10965
Bottom-up,73,21,1084741953178481928,7054
Memoization,73,22,2563935525694593648,9917
Bottom-up,73,22,2563935525694593648,6565
Memoization,73,23,5685248339583664176,5657
Bottom-up,73,23,5685248339583664176,4680
Memoization,73,24,11844267374132633700,6565
Bottom-up,73,24,11844267374132633700,4749
Memoization,73,26,5964537797134672864,6565
Bottom-up,73,26,5964537797134672864,4330
Memoization,73,25,4768019979590410436,12432
Bottom-up,73,25,4768019979590410436,8520
Memoization,73,27,817735534570218592,6216
Bottom-up,73,27,817735534570218592,4261
Memoization,73,28,11884419277485102896,6635
Bottom-up,73,28,11884419277485102896,4749
Memoization,73,29,5719447793539262000,6076
Bottom-up,73,29,5719447793539262000,4750
Memoization,73,30,2239608739287733728,7123
Bottom-up,73,30,2239608739287733728,4191
Memoization,73,31,17982960568777785184,6705
Bottom-up,73,31,17982960568777785184,5239
Memoization,73,32,9767577691238679342,6565
Bottom-up,73,32,9767577691238679342,6146
Memoization,73,33,3750591643489169054,12571
Bottom-up,73,33,3750591643489169054,9778
Memoization,73,34,4412460757046081240,7054
Bottom-up,73,34,4412460757046081240,5657
Memoization,73,35,15457738599971091448,11384
Bottom-up,73,35,15457738599971091448,9080
Memoization,73,36,6068310703464178964,11872
Bottom-up,73,36,6068310703464178964,9918
Memoization,73,37,6068310703464178964,7124
Bottom-up,73,37,6068310703464178964,6146
Memoization,73,38,15457738599971091448,5727
Bottom-up,73,38,15457738599971091448,5587
Memoization,73,40,3750591643489169054,7962
Bottom-up,73,40,3750591643489169054,6146
Memoization,73,39,4412460757046081240,13060
Bottom-up,73,39,4412460757046081240,11454
Memoization,73,41,9767577691238679342,7543
Bottom-up,73,41,9767577691238679342,5238
Memoization,73,42,17982960568777785184,7263
Bottom-up,73,42,17982960568777785184,7123
Memoization,73,43,2239608739287733728,6705
Bottom-up,73,43,2239608739287733728,6705
Memoization,73,44,5719447793539262000,6635
Bottom-up,73,44,5719447793539262000,6704
Memoization,73,45,11884419277485102896,6565
Bottom-up,73,45,11884419277485102896,6635
Memoization,73,47,5964537797134672864,6634
Bottom-up,73,47,5964537797134672864,7124
Memoization,73,46,817735534570218592,12432
Bottom-up,73,46,817735534570218592,12781
Memoization,73,48,4768019979590410436,6565
Bottom-up,73,48,4768019979590410436,7263
Memoization,73,50,5685248339583664176,6635
Bottom-up,73,50,5685248339583664176,7613
Memoization,73,49,11844267374132633700,12292
Bottom-up,73,49,11844267374132633700,13828
Memoization,73,51,2563935525694593648,6216
Bottom-up,73,51,2563935525694593648,7683
Memoization,73,52,1084741953178481928,6635
Bottom-up,73,52,1084741953178481928,7613
Memoization,73,53,429803415410341896,10127
Bottom-up,73,53,429803415410341896,12781
Memoization,73,55,54991682779774384,5168
Bottom-up,73,55,54991682779774384,8101
Memoization,73,54,159186450151978480,10825
Bottom-up,73,54,159186450151978480,14457
Memoization,73,56,17675898036356052,9498
Bottom-up,73,56,17675898036356052,13270
Memoization,73,57,5271759063474612,4749
Bottom-up,73,57,5271759063474612,8102
Memoization,73,58,1454278362337824,5238
Bottom-up,73,58,1454278362337824,8730
Memoization,73,59,369731787035040,5168
Bottom-up,73,59,369731787035040,8521
Memoization,73,60,86270750308176,5098
Bottom-up,73,60,86270750308176,8660
Memoization,73,61,18385569737808,4750
Bottom-up,73,61,18385569737808,8590
Memoization,73,63,621324937376,4330
Bottom-up,73,63,621324937376,9079
Memoization,73,62,3558497368608,7124
Bottom-up,73,62,3558497368608,17251
Memoization,73,64,97082021465,4191
Bottom-up,73,64,97082021465,9079
Memoization,73,65,13442126049,3771
Bottom-up,73,65,13442126049,27657
Memoization,73,66,1629348612,3772
Bottom-up,73,66,1629348612,9080
Memoization,73,67,170230452,3422
Bottom-up,73,67,170230452,9569
Memoization,73,68,15020334,3352
Bottom-up,73,68,15020334,9568
Memoization,73,70,62196,2863
Bottom-up,73,70,62196,9987
Memoization,73,69,1088430,4889
Bottom-up,73,69,1088430,18508
Memoization,73,71,2628,2374
Bottom-up,73,71,2628,10057
Memoization,73,72,73,1467
Bottom-up,73,72,73,9848
Memoization,73,73,1,1397
Bottom-up,73,73,1,9917
Memoization,74,1,74,1397
Bottom-up,74,1,74,1397
Memoization,74,2,2701,1956
Bottom-up,74,2,2701,2374
Memoization,74,3,64824,3911
Bottom-up,74,3,64824,2864
Memoization,74,4,1150626,3352
Bottom-up,74,4,1150626,2374
Memoization,74,5,16108764,2863
Bottom-up,74,5,16108764,1956
Memoization,74,6,185250786,3352
Bottom-up,74,6,185250786,2864
Memoization,74,7,1799579064,6215
Bottom-up,74,7,1799579064,3282
Memoization,74,8,15071474661,4260
Bottom-up,74,8,15071474661,2374
Memoization,74,9,110524147514,4260
Bottom-up,74,9,110524147514,2305
Memoization,74,10,718406958841,4191
Bottom-up,74,10,718406958841,2793
Memoization,74,11,4179822305984,7054
Bottom-up,74,11,4179822305984,4749
Memoization,74,12,21944067106416,4679
Bottom-up,74,12,21944067106416,3283
Memoization,74,13,104656320045984,7612
Bottom-up,74,13,104656320045984,4749
Memoization,74,15,1824010149372864,5168
Bottom-up,74,15,1824010149372864,3352
Memoization,74,14,456002537343216,9778
Bottom-up,74,14,456002537343216,5308
Memoization,74,16,6726037425812436,5657
Bottom-up,74,16,6726037425812436,3352
Memoization,74,17,22947657099830664,10057
Bottom-up,74,17,22947657099830664,5238
Memoization,74,18,72667580816130436,6635
Bottom-up,74,18,72667580816130436,2863
Memoization,74,19,214178132931752864,11454
Bottom-up,74,19,214178132931752864,6216
Memoization,74,21,1514545368588823824,6216
Bottom-up,74,21,1514545368588823824,4260
Memoization,74,20,588989865562320376,10546
Bottom-up,74,20,588989865562320376,6775
Memoization,74,22,3648677478873075576,6215
Bottom-up,74,22,3648677478873075576,4260
Memoization,74,23,8249183865278257824,6076
Bottom-up,74,23,8249183865278257824,4330
Memoization,74,24,17529515713716297876,7962
Bottom-up,74,24,17529515713716297876,4680
Memoization,74,25,16612287353723044136,6705
Bottom-up,74,25,16612287353723044136,4679
Memoization,74,27,6782273331704891456,8171
Bottom-up,74,27,6782273331704891456,4679
Memoization,74,26,10732557776725083300,11733
Bottom-up,74,26,10732557776725083300,8241
Memoization,74,28,12702154812055321488,7054
Bottom-up,74,28,12702154812055321488,5238
Memoization,74,29,17603867071024364896,12921
Bottom-up,74,29,17603867071024364896,8590
Memoization,74,30,7959056532826995728,6286
Bottom-up,74,30,7959056532826995728,5238
Memoization,74,31,1775825234355967296,13340
Bottom-up,74,31,1775825234355967296,9149
Memoization,74,33,13518169334727848396,7123
Bottom-up,74,33,13518169334727848396,5307
Memoization,74,32,9303794186306912910,13618
Bottom-up,74,32,9303794186306912910,9079
Memoization,74,34,8163052400535250294,12781
Bottom-up,74,34,8163052400535250294,11524
Memoization,74,35,1423455283307621072,12921
Bottom-up,74,35,1423455283307621072,9917
Memoization,74,36,3079305229725718796,8520
Bottom-up,74,36,3079305229725718796,5238
Memoization,74,37,12136621406928357928,8031
Bottom-up,74,37,12136621406928357928,5797
Memoization,74,38,3079305229725718796,12711
Bottom-up,74,38,3079305229725718796,11105
Memoization,74,39,1423455283307621072,7193
Bottom-up,74,39,1423455283307621072,6076
Memoization,74,40,8163052400535250294,7124
Bottom-up,74,40,8163052400535250294,6565
Memoization,74,41,13518169334727848396,13270
Bottom-up,74,41,13518169334727848396,11873
Memoization,74,42,9303794186306912910,7752
Bottom-up,74,42,9303794186306912910,7124
Memoization,74,43,1775825234355967296,7612
Bottom-up,74,43,1775825234355967296,6704
Memoization,74,44,7959056532826995728,7123
Bottom-up,74,44,7959056532826995728,6635
Memoization,74,45,17603867071024364896,6984
Bottom-up,74,45,17603867071024364896,6775
Memoization,74,46,12702154812055321488,12851
Bottom-up,74,46,12702154812055321488,12780
Memoization,74,47,6782273331704891456,10336
Bottom-up,74,47,6782273331704891456,7683
Memoization,74,48,10732557776725083300,13200
Bottom-up,74,48,10732557776725083300,13409
Memoization,74,49,16612287353723044136,12571
Bottom-up,74,49,16612287353723044136,14387
Memoization,74,50,17529515713716297876,12432
Bottom-up,74,50,17529515713716297876,33384
Memoization,74,51,8249183865278257824,5727
Bottom-up,74,51,8249183865278257824,7264
Memoization,74,52,3648677478873075576,6635
Bottom-up,74,52,3648677478873075576,8031
Memoization,74,54,588989865562320376,6565
Bottom-up,74,54,588989865562320376,8171
Memoization,74,53,1514545368588823824,11593
Bottom-up,74,53,1514545368588823824,14597
Memoization,74,55,214178132931752864,10755
Bottom-up,74,55,214178132931752864,14877
Memoization,74,56,72667580816130436,5797
Bottom-up,74,56,72667580816130436,8102
Memoization,74,57,22947657099830664,5657
Bottom-up,74,57,22947657099830664,8590
Memoization,74,58,6726037425812436,6076
Bottom-up,74,58,6726037425812436,8032
Memoization,74,59,1824010149372864,5797
Bottom-up,74,59,1824010149372864,8102
Memoization,74,60,456002537343216,5378
Bottom-up,74,60,456002537343216,8451
Memoization,74,61,104656320045984,4330
Bottom-up,74,61,104656320045984,8521
Memoization,74,62,21944067106416,5168
Bottom-up,74,62,21944067106416,8591
Memoization,74,64,718406958841,6146
Bottom-up,74,64,718406958841,9498
Memoization,74,63,4179822305984,8171
Bottom-up,74,63,4179822305984,17460
Memoization,74,65,110524147514,7473
Bottom-up,74,65,110524147514,17809
Memoization,74,66,15071474661,4819
Bottom-up,74,66,15071474661,8940
Memoization,74,67,1799579064,3702
Bottom-up,74,67,1799579064,8591
Memoization,74,68,185250786,2445
Bottom-up,74,68,185250786,9009
Memoization,74,69,16108764,3352
Bottom-up,74,69,16108764,9847
Memoization,74,70,1150626,5238
Bottom-up,74,70,1150626,18438
Memoization,74,72,2701,1467
Bottom-up,74,72,2701,9428
Memoization,74,71,64824,4680
Bottom-up,74,71,64824,19276
Memoization,74,73,74,1396
Bottom-up,74,73,74,10546
Memoization,74,74,1,1467
Bottom-up,74,74,1,19695
Memoization,75,1,75,2445
Bottom-up,75,1,75,3352
Memoization,75,2,2775,2305
Bottom-up,75,2,2775,1467
Memoization,75,4,1215450,2445
Bottom-up,75,4,1215450,1886
Memoization,75,3,67525,4191
Bottom-up,75,3,67525,2864
Memoization,75,5,17259390,2933
Bottom-up,75,5,17259390,1885
Memoization,75,6,201359550,5797
Bottom-up,75,6,201359550,3283
Memoization,75,7,1984829850,7124
Bottom-up,75,7,1984829850,3771
Memoization,75,9,125595622175,4260
Bottom-up,75,9,125595622175,1956
Memoization,75,8,16871053725,5657
Bottom-up,75,8,16871053725,3841
Memoization,75,10,828931106355,7612
Bottom-up,75,10,828931106355,4330
Memoization,75,11,4898229264825,8451
Bottom-up,75,11,4898229264825,4679
Memoization,75,12,26123889412400,4819
Bottom-up,75,12,26123889412400,2934
Memoization,75,13,126600387152400,8940
Bottom-up,75,13,126600387152400,5168
Memoization,75,14,560658857389200,9429
Bottom-up,75,14,560658857389200,5727
Memoization,75,16,8550047575185300,5657
Bottom-up,75,16,8550047575185300,3422
Memoization,75,15,2280012686716080,9917
Bottom-up,75,15,2280012686716080,5657
Memoization,75,17,29673694525643100,6705
Bottom-up,75,17,29673694525643100,3841
Memoization,75,18,95615237915961100,10546
Bottom-up,75,18,95615237915961100,5727
Memoization,75,19,286845713747883300,10406
Bottom-up,75,19,286845713747883300,6705
Memoization,75,20,803167998494073240,14876
Bottom-up,75,20,803167998494073240,6775
Memoization,75,21,2103535234151144200,11104
Bottom-up,75,21,2103535234151144200,7054
Memoization,75,22,5163222847461899400,11384
Bottom-up,75,22,5163222847461899400,7613
Memoization,75,23,11897861344151333400,11524
Bottom-up,75,23,11897861344151333400,7193
Memoization,75,24,7331955505285004084,11104
Bottom-up,75,24,7331955505285004084,7194
Memoization,75,25,15695058993729790396,7193
Bottom-up,75,25,15695058993729790396,4750
Memoization,75,26,8898101056738575820,8241
Bottom-up,75,26,8898101056738575820,5238
Memoization,75,27,17514831108429974756,6565
Bottom-up,75,27,17514831108429974756,4330
Memoization,75,28,1037684070050661328,12851
Bottom-up,75,28,1037684070050661328,9079
Memoization,75,30,7116179530141809008,7123
Bottom-up,75,30,7116179530141809008,5796
Memoization,75,29,11859277809370134768,12711
Bottom-up,75,29,11859277809370134768,8590
Memoization,75,31,9734881767182963024,13270
Bottom-up,75,31,9734881767182963024,9150
Memoization,75,33,4375219447325209690,7053
Bottom-up,75,33,4375219447325209690,5727
Memoization,75,32,11079619420662880206,15854
Bottom-up,75,32,11079619420662880206,9149
Memoization,75,35,9586507683842871366,7124
Bottom-up,75,35,9586507683842871366,5727
Memoization,75,34,3234477661553547074,13828
Bottom-up,75,34,3234477661553547074,9568
Memoization,75,36,4502760513033339868,11943
Bottom-up,75,36,4502760513033339868,8520
Memoization,75,37,15215926636654076724,7542
Bottom-up,75,37,15215926636654076724,6355
Memoization,75,39,4502760513033339868,6635
Bottom-up,75,39,4502760513033339868,5657
Memoization,75,38,15215926636654076724,12781
Bottom-up,75,38,15215926636654076724,11943
Memoization,75,41,3234477661553547074,8940
Bottom-up,75,41,3234477661553547074,6565
Memoization,75,40,9586507683842871366,12501
Bottom-up,75,40,9586507683842871366,10476
Memoization,75,42,4375219447325209690,13758
Bottom-up,75,42,4375219447325209690,12851
Memoization,75,44,9734881767182963024,7264
Bottom-up,75,44,9734881767182963024,7054
Memoization,75,43,11079619420662880206,13898
Bottom-up,75,43,11079619420662880206,12432
Memoization,75,45,7116179530141809008,7194
Bottom-up,75,45,7116179530141809008,6704
Memoization,75,46,11859277809370134768,13480
Bottom-up,75,46,11859277809370134768,13200
Memoization,75,47,1037684070050661328,6286
Bottom-up,75,47,1037684070050661328,6635
Memoization,75,48,17514831108429974756,12223
Bottom-up,75,48,17514831108429974756,13340
Memoization,75,50,15695058993729790396,7054
Bottom-up,75,50,15695058993729790396,7263
Memoization,75,49,8898101056738575820,12432
Bottom-up,75,49,8898101056738575820,13968
Memoization,75,51,7331955505285004084,11314
Bottom-up,75,51,7331955505285004084,12851
Memoization,75,52,11897861344151333400,6705
Bottom-up,75,52,11897861344151333400,8032
Memoization,75,53,5163222847461899400,11873
Bottom-up,75,53,5163222847461899400,14736
Memoization,75,54,2103535234151144200,10616
Bottom-up,75,54,2103535234151144200,13270
Memoization,75,55,803167998494073240,7962
Bottom-up,75,55,803167998494073240,8660
Memoization,75,57,95615237915961100,5657
Bottom-up,75,57,95615237915961100,8241
Memoization,75,56,286845713747883300,11594
Bottom-up,75,56,286845713747883300,15714
Memoization,75,58,29673694525643100,5797
Bottom-up,75,58,29673694525643100,8939
Memoization,75,59,8550047575185300,9918
Bottom-up,75,59,8550047575185300,16831
Memoization,75,60,2280012686716080,9498
Bottom-up,75,60,2280012686716080,16273
Memoization,75,61,560658857389200,5308
Bottom-up,75,61,560658857389200,32476
Memoization,75,62,126600387152400,9009
Bottom-up,75,62,126600387152400,16832
Memoization,75,64,4898229264825,5168
Bottom-up,75,64,4898229264825,8451
Memoization,75,63,26123889412400,9987
Bottom-up,75,63,26123889412400,14667
Memoization,75,65,828931106355,4610
Bottom-up,75,65,828931106355,9009
Memoization,75,67,16871053725,3772
Bottom-up,75,67,16871053725,9429
Memoization,75,66,125595622175,7542
Bottom-up,75,66,125595622175,18229
Memoization,75,68,1984829850,3771
Bottom-up,75,68,1984829850,9987
Memoization,75,69,201359550,3842
Bottom-up,75,69,201359550,9638
Memoization,75,70,17259390,5238
Bottom-up,75,70,17259390,19136
Memoization,75,71,1215450,2864
Bottom-up,75,71,1215450,8660
Memoization,75,72,67525,2863
Bottom-up,75,72,67525,9988
Memoization,75,73,2775,2374
Bottom-up,75,73,2775,10546
Memoization,75,74,75,1466
Bottom-up,75,74,75,10476
Memoization,75,75,1,1885
Bottom-up,75,75,1,10476
Memoization,76,2,2850,1886
Bottom-up,76,2,2850,1815
Memoization,76,1,76,2375
Bottom-up,76,1,76,3212
Memoization,76,3,70300,2864
Bottom-up,76,3,70300,1886
Memoization,76,5,18474840,2793
Bottom-up,76,5,18474840,2374
Memoization,76,4,1282975,4819
Bottom-up,76,4,1282975,3911
Memoization,76,6,218618940,4749
Bottom-up,76,6,218618940,2863
Memoization,76,7,2186189400,3841
Bottom-up,76,7,2186189400,1885
Memoization,76,8,18855883575,6635
Bottom-up,76,8,18855883575,3841
Memoization,76,9,142466675900,4260
Bottom-up,76,9,142466675900,2305
Memoization,76,10,954526728530,4260
Bottom-up,76,10,954526728530,2864
Memoization,76,11,5727160371180,4819
Bottom-up,76,11,5727160371180,2864
Memoization,76,12,31022118677225,4889
Bottom-up,76,12,31022118677225,3213
Memoization,76,13,152724276564800,5238
Bottom-up,76,13,152724276564800,2864
Memoization,76,15,2840671544105280,5238
Bottom-up,76,15,2840671544105280,3212
Memoization,76,14,687259244541600,9498
Bottom-up,76,14,687259244541600,6146
Memoization,76,16,10830060261901380,5238
Bottom-up,76,16,10830060261901380,2794
Memoization,76,17,38223742100828400,4819
Bottom-up,76,17,38223742100828400,2864
Memoization,76,18,125288932441604200,5657
Bottom-up,76,18,125288932441604200,2864
Memoization,76,19,382460951663844400,5587
Bottom-up,76,19,382460951663844400,3841
Memoization,76,20,1090013712241956540,10895
Bottom-up,76,20,1090013712241956540,7124
Memoization,76,21,2906703232645217440,6146
Bottom-up,76,21,2906703232645217440,4330
